CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-1441,Female,0,No,No,53,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Mailed Check,104.88,5560.99,5,No
CUST-1442,Male,0,Yes,Yes,17,No,DSL,No,No,Two Year,No,Mailed Check,80.43,1382.9,4,No
CUST-1443,Female,0,No,No,4,Yes,Fiber Optic,Yes,Yes,Two Year,Yes,Mailed Check,92.69,359.15,0,No
CUST-1444,Male,1,No,No,56,Yes,Fiber Optic,Yes,Yes,One Year,Yes,Bank Transfer,86.08,4812.55,0,No
CUST-1445,Male,0,Yes,Yes,24,Yes,Fiber Optic,Yes,Yes,Two Year,No,Bank Transfer,93.81,2265.65,5,No
CUST-1446,Male,1,Yes,Yes,25,No,Fiber Optic,Yes,Yes,Month-to-Month,No,Bank Transfer,102.45,2548.66,5,No
CUST-1447,Male,0,No,No,55,Yes,Fiber Optic,No,Yes,One Year,Yes,Credit Card,87.76,4812.24,2,No
CUST-1448,Male,1,No,No,15,Yes,DSL,No,No,Month-to-Month,No,Bank Transfer,84.62,1266.42,0,No
CUST-1449,Female,0,No,No,23,Yes,No,No,No,One Year,Yes,Credit Card,30.95,718.19,0,Yes
CUST-1450,Female,0,Yes,Yes,9,Yes,Fiber Optic,No,Yes,Two Year,No,Electronic Check,90.82,814.37,3,Yes
CUST-1451,Female,0,No,No,46,Yes,No,No,No,One Year,No,Bank Transfer,23.68,1087.47,0,No
CUST-1452,Female,0,Yes,Yes,13,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Bank Transfer,88.82,1159.54,0,No
CUST-1453,Female,0,Yes,No,64,Yes,DSL,No,Yes,Month-to-Month,No,Electronic Check,69.59,4446.34,3,Yes
CUST-1454,Male,1,No,No,22,Yes,Fiber Optic,No,No,One Year,Yes,Credit Card,101.5,2240.41,4,Yes
CUST-1455,Male,0,No,No,34,Yes,DSL,No,No,One Year,Yes,Electronic Check,74.76,2526.97,2,No
CUST-1456,Male,0,No,No,49,Yes,DSL,No,No,One Year,Yes,Mailed Check,66.19,3249.23,4,Yes
CUST-1457,Male,0,Yes,No,22,Yes,DSL,Yes,No,Two Year,No,Credit Card,66.67,1474.58,4,Yes
CUST-1458,Female,0,No,No,42,Yes,DSL,Yes,Yes,One Year,No,Bank Transfer,64.17,2687.12,3,Yes
CUST-1459,Male,0,Yes,No,34,Yes,No,No,No,One Year,Yes,Electronic Check,37.94,1293.09,4,Yes
CUST-1460,Male,0,No,No,55,Yes,Fiber Optic,No,No,One Year,No,Mailed Check,95.36,5234.85,4,Yes
CUST-1461,Male,0,Yes,No,28,Yes,No,No,No,One Year,No,Credit Card,43.37,1223.42,0,No
CUST-1462,Female,0,Yes,Yes,39,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,66.67,2591.61,1,No
CUST-1463,Male,0,Yes,Yes,25,Yes,DSL,No,No,Two Year,No,Credit Card,76.17,1885.73,1,No
CUST-1464,Male,0,No,No,71,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,100.04,7117.53,3,No
CUST-1465,Male,0,Yes,Yes,15,Yes,No,No,No,Month-to-Month,No,Credit Card,42.11,621.17,0,No
CUST-1466,Female,0,No,No,31,No,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Bank Transfer,95.99,2965.86,4,Yes
CUST-1467,Female,0,Yes,No,70,Yes,No,No,No,Month-to-Month,No,Mailed Check,29.07,2043.53,2,Yes
CUST-1468,Male,0,Yes,Yes,33,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,69.71,2316.82,3,No
CUST-1469,Female,0,Yes,No,27,Yes,Fiber Optic,No,No,Two Year,No,Electronic Check,91.85,2463.15,3,Yes
CUST-1470,Female,0,No,No,55,Yes,Fiber Optic,Yes,No,Two Year,Yes,Bank Transfer,95.52,5262.77,4,No
CUST-1471,Female,0,Yes,Yes,57,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Bank Transfer,99.4,5650.23,1,Yes
CUST-1472,Male,0,No,No,41,Yes,No,No,No,Month-to-Month,No,Mailed Check,37.19,1537.86,2,Yes
CUST-1473,Female,0,No,No,49,No,No,No,No,Month-to-Month,Yes,Electronic Check,43.08,2116.8,5,Yes
CUST-1474,Male,0,Yes,No,22,Yes,No,No,No,One Year,No,Mailed Check,22.23,483.78,4,Yes
CUST-1475,Female,0,No,No,64,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,27.2,1740.57,1,Yes
CUST-1476,Male,0,No,No,25,Yes,DSL,Yes,Yes,One Year,No,Mailed Check,75.44,1902.29,2,No
CUST-1477,Female,1,No,No,18,Yes,No,No,No,One Year,Yes,Credit Card,37.71,688.22,2,Yes
CUST-1478,Male,1,Yes,No,46,No,No,No,No,Two Year,Yes,Electronic Check,26.34,1216.43,2,No
CUST-1479,Female,1,Yes,Yes,34,Yes,DSL,No,No,Month-to-Month,Yes,Bank Transfer,77.76,2641.16,2,Yes
CUST-1480,Male,0,No,No,36,Yes,DSL,No,No,Two Year,No,Bank Transfer,70.89,2538.64,5,No
CUST-1481,Male,0,No,No,7,Yes,Fiber Optic,Yes,Yes,Month-to-Month,No,Bank Transfer,89.09,622.32,0,No
CUST-1482,Female,1,No,No,72,Yes,DSL,Yes,Yes,Month-to-Month,No,Electronic Check,65.09,4677.84,1,No
CUST-1483,Female,0,Yes,Yes,68,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Electronic Check,107.18,7269.28,5,No
CUST-1484,Male,0,Yes,No,20,Yes,DSL,No,No,Two Year,No,Electronic Check,68.24,1346.55,4,No
CUST-1485,Female,0,Yes,Yes,7,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,62.31,426.38,1,No
CUST-1486,Female,1,Yes,Yes,50,Yes,DSL,Yes,Yes,One Year,No,Credit Card,78.4,3936.87,5,No
CUST-1487,Female,0,No,No,66,Yes,DSL,No,No,One Year,No,Electronic Check,78.91,5220.5,4,Yes
CUST-1488,Female,1,No,No,60,Yes,No,No,No,Two Year,Yes,Credit Card,33.18,1996.69,0,No
CUST-1489,Female,1,No,No,39,Yes,Fiber Optic,No,Yes,Two Year,No,Bank Transfer,99.21,3871.23,0,No
CUST-1490,Female,0,No,No,33,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,38.51,1269.35,1,No
CUST-1491,Male,1,No,No,41,Yes,DSL,No,No,One Year,Yes,Mailed Check,64.63,2659.71,4,Yes
CUST-1492,Male,0,Yes,Yes,51,Yes,Fiber Optic,No,No,Two Year,No,Credit Card,92.57,4733.6,4,Yes
CUST-1493,Female,0,Yes,Yes,18,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Credit Card,101.22,1827.95,3,No
CUST-1494,Male,1,No,No,19,Yes,Fiber Optic,Yes,Yes,Month-to-Month,No,Credit Card,96.79,1853.4,4,Yes
CUST-1495,Female,0,No,No,7,Yes,Fiber Optic,No,No,One Year,No,Electronic Check,97.19,679.77,4,Yes
CUST-1496,Female,0,Yes,Yes,55,Yes,No,No,No,Month-to-Month,No,Credit Card,42.23,2307.33,4,No
CUST-1497,Female,0,No,No,3,Yes,No,No,No,Month-to-Month,No,Bank Transfer,30.95,93.16,4,No
CUST-1498,Female,0,No,No,17,Yes,No,No,No,Two Year,No,Credit Card,40.83,701.03,5,Yes
CUST-1499,Female,0,Yes,Yes,37,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Mailed Check,100.14,3689.22,3,No
CUST-1500,Female,0,Yes,Yes,3,Yes,DSL,No,Yes,Month-to-Month,Yes,Electronic Check,68.44,189.88,1,Yes
CUST-1501,Male,0,No,No,46,Yes,No,No,No,One Year,Yes,Electronic Check,37.66,1749.43,3,No
CUST-1502,Male,0,Yes,Yes,65,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,23.93,1547.13,3,Yes
CUST-1503,Female,0,Yes,Yes,47,Yes,Fiber Optic,Yes,Yes,One Year,No,Electronic Check,91.13,4295.48,2,No
CUST-1504,Male,1,No,No,54,Yes,No,No,No,Month-to-Month,Yes,Credit Card,39.68,2128.24,3,Yes
CUST-1505,Female,0,No,No,4,Yes,Fiber Optic,Yes,Yes,One Year,No,Credit Card,109.55,424.77,0,Yes
CUST-1506,Male,0,Yes,Yes,67,No,DSL,No,No,Two Year,No,Bank Transfer,60.2,4024.59,4,No
CUST-1507,Male,0,No,No,27,Yes,No,No,No,Two Year,No,Bank Transfer,42.19,1150.39,3,No
CUST-1508,Female,1,No,No,50,Yes,No,No,No,Month-to-Month,No,Mailed Check,22.32,1118.07,4,Yes
CUST-1509,Male,1,No,No,31,Yes,DSL,No,Yes,Two Year,Yes,Bank Transfer,66.49,2061.49,0,Yes
CUST-1510,Male,0,Yes,No,44,No,No,No,No,Two Year,Yes,Bank Transfer,27.48,1215.8,5,No
CUST-1511,Male,0,Yes,Yes,42,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Credit Card,105.71,4423.1,0,Yes
CUST-1512,Male,0,No,No,10,Yes,No,No,No,One Year,No,Bank Transfer,34.61,351.56,3,No
CUST-1513,Female,0,No,No,21,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Mailed Check,96.39,2005.49,1,No
CUST-1514,Female,0,Yes,No,15,Yes,No,No,No,One Year,Yes,Mailed Check,22.94,336.3,2,No
CUST-1515,Female,1,Yes,Yes,54,Yes,DSL,No,Yes,Month-to-Month,No,Electronic Check,63.06,3399.19,0,Yes
CUST-1516,Female,0,No,No,49,Yes,No,No,No,Two Year,Yes,Mailed Check,32.62,1596.82,3,No
CUST-1517,Male,0,No,No,12,Yes,No,No,No,Two Year,No,Credit Card,25.82,305.66,4,Yes
CUST-1518,Female,0,Yes,Yes,4,Yes,No,No,No,One Year,Yes,Electronic Check,24.81,103.99,4,No
CUST-1519,Male,0,Yes,Yes,69,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Electronic Check,105.17,7261.0,3,Yes
CUST-1520,Female,0,Yes,No,56,Yes,Fiber Optic,No,No,One Year,Yes,Electronic Check,109.49,6133.11,2,Yes
CUST-1521,Female,0,Yes,No,53,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,94.75,5014.55,3,No
CUST-1522,Female,0,Yes,Yes,26,Yes,No,No,No,Two Year,Yes,Credit Card,32.72,850.9,0,No
CUST-1523,Female,0,No,No,9,Yes,DSL,Yes,Yes,One Year,Yes,Mailed Check,79.07,717.69,1,No
CUST-1524,Female,0,Yes,Yes,48,Yes,Fiber Optic,Yes,No,Two Year,No,Electronic Check,85.03,4080.03,4,Yes
CUST-1525,Male,1,No,No,35,Yes,No,No,No,One Year,No,Mailed Check,34.63,1212.46,0,Yes
CUST-1526,Male,0,No,No,16,Yes,No,No,No,Two Year,No,Credit Card,25.27,404.51,2,No
CUST-1527,Female,0,No,No,35,Yes,DSL,No,Yes,One Year,No,Electronic Check,82.85,2885.1,0,No
CUST-1528,Male,0,Yes,No,72,Yes,No,No,No,One Year,No,Electronic Check,39.68,2862.92,0,No
CUST-1529,Female,0,No,No,49,Yes,DSL,No,Yes,Two Year,Yes,Electronic Check,71.57,3524.38,3,Yes
CUST-1530,Male,0,No,No,25,Yes,No,No,No,Two Year,No,Mailed Check,25.86,646.25,2,Yes
CUST-1531,Female,0,Yes,Yes,26,No,No,No,No,One Year,Yes,Bank Transfer,34.23,889.74,4,Yes
CUST-1532,Male,1,Yes,Yes,17,Yes,No,No,No,Month-to-Month,No,Mailed Check,41.19,681.15,5,Yes
CUST-1533,Female,0,No,No,1,No,No,No,No,Two Year,Yes,Bank Transfer,30.81,50.61,2,Yes
CUST-1534,Female,0,Yes,Yes,7,Yes,DSL,No,No,Month-to-Month,No,Mailed Check,68.37,493.79,0,No
CUST-1535,Male,0,No,No,10,No,Fiber Optic,Yes,No,One Year,Yes,Electronic Check,85.7,854.28,0,No
CUST-1536,Female,0,Yes,Yes,61,Yes,DSL,Yes,No,Two Year,Yes,Electronic Check,79.39,4847.57,0,No
CUST-1537,Male,1,Yes,Yes,49,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,42.98,2103.7,2,No
CUST-1538,Female,1,Yes,Yes,38,Yes,DSL,Yes,No,Month-to-Month,Yes,Credit Card,69.6,2656.61,4,Yes
CUST-1539,Female,0,Yes,No,67,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Mailed Check,107.61,7194.91,4,Yes
CUST-1540,Female,0,No,No,24,Yes,Fiber Optic,Yes,Yes,One Year,No,Bank Transfer,92.78,2242.13,1,Yes
CUST-1541,Female,0,No,No,48,No,No,No,No,Two Year,Yes,Electronic Check,25.93,1257.41,4,No
CUST-1542,Female,0,Yes,Yes,9,Yes,No,No,No,One Year,No,Bank Transfer,41.3,374.34,2,No
CUST-1543,Female,0,Yes,No,6,Yes,Fiber Optic,Yes,Yes,One Year,Yes,Mailed Check,97.02,592.85,2,No
CUST-1544,Female,0,Yes,Yes,47,Yes,DSL,Yes,Yes,Month-to-Month,No,Credit Card,64.86,3051.85,2,Yes
CUST-1545,Male,0,No,No,23,Yes,DSL,Yes,No,Two Year,Yes,Mailed Check,64.9,1479.74,2,No
CUST-1546,Male,0,Yes,No,15,Yes,Fiber Optic,No,No,Month-to-Month,No,Bank Transfer,101.52,1540.45,4,No
CUST-1547,Male,1,Yes,Yes,25,Yes,No,No,No,One Year,No,Credit Card,44.42,1100.28,0,No
CUST-1548,Male,0,No,No,20,Yes,Fiber Optic,No,Yes,Two Year,No,Mailed Check,103.18,2074.99,5,No
CUST-1549,Male,0,No,No,64,Yes,Fiber Optic,No,No,Two Year,No,Credit Card,96.84,6201.01,5,No
CUST-1550,Male,0,Yes,No,31,Yes,DSL,No,No,Two Year,Yes,Bank Transfer,66.36,2040.55,0,No
CUST-1551,Female,0,Yes,No,66,Yes,DSL,No,No,One Year,No,Bank Transfer,80.11,5279.94,3,Yes
CUST-1552,Female,0,Yes,No,11,Yes,No,No,No,Two Year,Yes,Bank Transfer,43.17,458.81,0,Yes
CUST-1553,Male,0,No,No,33,Yes,No,No,No,One Year,Yes,Mailed Check,44.96,1493.78,5,No
CUST-1554,Female,1,No,No,37,Yes,DSL,No,Yes,One Year,Yes,Credit Card,65.69,2439.46,1,No
CUST-1555,Female,0,No,No,44,Yes,DSL,Yes,No,Two Year,No,Mailed Check,70.97,3136.8,0,No
CUST-1556,Male,0,Yes,No,46,Yes,DSL,No,No,Two Year,No,Bank Transfer,74.67,3437.52,0,No
CUST-1557,Male,0,No,No,51,No,Fiber Optic,No,Yes,Two Year,No,Mailed Check,96.87,4933.52,3,No
CUST-1558,Female,1,Yes,Yes,5,Yes,No,No,No,One Year,Yes,Mailed Check,24.97,141.3,3,Yes
CUST-1559,Male,0,Yes,No,8,Yes,Fiber Optic,Yes,No,One Year,No,Mailed Check,109.74,863.09,3,Yes
CUST-1560,Male,0,Yes,Yes,27,Yes,No,No,No,Two Year,No,Mailed Check,35.09,965.0,4,Yes
CUST-1561,Female,0,Yes,Yes,58,Yes,DSL,Yes,No,Two Year,No,Credit Card,71.57,4132.62,0,No
CUST-1562,Female,0,No,No,51,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Credit Card,94.62,4831.98,5,Yes
CUST-1563,Female,0,Yes,Yes,21,Yes,No,No,No,Two Year,No,Electronic Check,37.45,795.35,1,No
CUST-1564,Female,0,Yes,No,10,Yes,No,No,No,One Year,No,Credit Card,24.12,229.49,0,No
CUST-1565,Male,0,No,No,49,Yes,DSL,Yes,No,Month-to-Month,Yes,Bank Transfer,62.87,3097.32,2,No
CUST-1566,Female,0,Yes,Yes,71,Yes,No,No,No,One Year,Yes,Credit Card,40.51,2889.87,1,No
CUST-1567,Male,0,Yes,No,22,Yes,Fiber Optic,No,Yes,One Year,No,Mailed Check,90.42,1970.62,5,No
CUST-1568,Female,0,Yes,No,40,Yes,No,No,No,Month-to-Month,Yes,Credit Card,39.18,1584.35,2,No
CUST-1569,Male,1,No,No,4,No,DSL,Yes,Yes,Month-to-Month,Yes,Mailed Check,78.1,294.16,4,Yes
CUST-1570,Female,0,Yes,Yes,70,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Bank Transfer,68.08,4746.2,5,Yes
CUST-1571,Female,0,Yes,Yes,36,Yes,DSL,Yes,Yes,Month-to-Month,No,Bank Transfer,79.19,2850.82,0,No
CUST-1572,Male,0,Yes,No,50,Yes,No,No,No,Month-to-Month,No,Mailed Check,35.88,1809.36,2,No
CUST-1573,Female,1,Yes,No,49,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,20.53,1016.33,0,Yes
CUST-1574,Female,0,Yes,Yes,18,Yes,DSL,Yes,Yes,One Year,Yes,Electronic Check,65.95,1196.11,3,No
CUST-1575,Female,1,No,No,6,Yes,DSL,No,Yes,Month-to-Month,No,Bank Transfer,66.06,397.93,5,No
CUST-1576,Male,0,No,No,67,Yes,DSL,Yes,Yes,One Year,Yes,Mailed Check,61.3,4126.78,1,Yes
CUST-1577,Male,0,Yes,Yes,65,Yes,No,No,No,One Year,No,Mailed Check,38.04,2462.4,1,No
CUST-1578,Female,0,No,No,26,Yes,DSL,Yes,No,One Year,No,Mailed Check,71.77,1862.93,4,No
CUST-1579,Male,0,No,No,3,Yes,DSL,Yes,No,Two Year,Yes,Mailed Check,66.43,197.84,3,Yes
CUST-1580,Female,1,Yes,No,26,Yes,Fiber Optic,Yes,Yes,Two Year,No,Credit Card,95.11,2469.49,3,No
CUST-1581,Female,0,No,No,10,Yes,Fiber Optic,Yes,No,Two Year,Yes,Mailed Check,104.07,1058.98,5,Yes
CUST-1582,Female,0,No,No,8,Yes,DSL,Yes,Yes,One Year,Yes,Bank Transfer,75.77,613.22,5,No
CUST-1583,Male,0,No,No,19,Yes,No,No,No,Two Year,Yes,Electronic Check,22.92,419.17,5,No
CUST-1584,Female,0,Yes,Yes,55,Yes,DSL,No,No,Two Year,No,Bank Transfer,78.35,4319.35,5,No
CUST-1585,Male,0,No,No,19,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Credit Card,85.04,1598.55,5,Yes
CUST-1586,Female,0,No,No,22,Yes,Fiber Optic,Yes,Yes,One Year,Yes,Electronic Check,96.27,2130.51,1,Yes
CUST-1587,Male,0,Yes,No,53,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,27.33,1443.6,2,Yes
CUST-1588,Male,0,No,No,63,Yes,Fiber Optic,Yes,Yes,One Year,Yes,Electronic Check,87.42,5508.35,0,No
CUST-1589,Female,0,No,No,44,Yes,DSL,No,No,One Year,Yes,Bank Transfer,76.63,3366.86,0,No
CUST-1590,Female,0,Yes,No,52,Yes,Fiber Optic,Yes,Yes,Two Year,No,Mailed Check,94.21,4903.65,5,No
CUST-1591,Female,0,Yes,No,3,Yes,Fiber Optic,No,No,Month-to-Month,No,Credit Card,103.48,322.2,2,Yes
CUST-1592,Female,0,Yes,No,38,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,32.45,1216.58,5,No
CUST-1593,Female,0,No,No,15,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,24.26,381.67,5,Yes
CUST-1594,Female,0,Yes,Yes,42,No,DSL,Yes,No,Two Year,No,Electronic Check,76.64,3235.79,5,No
CUST-1595,Male,0,No,No,29,No,No,No,No,Month-to-Month,No,Credit Card,42.75,1249.47,5,Yes
CUST-1596,Female,0,Yes,No,15,Yes,Fiber Optic,Yes,No,Two Year,Yes,Electronic Check,99.32,1474.9,2,No
CUST-1597,Male,0,Yes,No,55,Yes,DSL,Yes,Yes,Month-to-Month,No,Electronic Check,73.46,4038.72,1,No
CUST-1598,Female,0,No,No,59,Yes,DSL,Yes,Yes,Two Year,No,Bank Transfer,72.56,4288.58,2,No
CUST-1599,Female,0,Yes,No,38,Yes,DSL,Yes,No,Month-to-Month,Yes,Mailed Check,77.51,2927.48,1,No
CUST-1600,Female,0,Yes,Yes,71,Yes,DSL,No,No,One Year,No,Electronic Check,73.2,5188.52,5,No
CUST-1601,Female,1,No,No,7,Yes,No,No,No,One Year,No,Mailed Check,34.43,238.69,3,Yes
CUST-1602,Male,0,Yes,Yes,47,Yes,No,No,No,Month-to-Month,Yes,Credit Card,43.76,2053.8,1,No
CUST-1603,Male,0,No,No,23,No,Fiber Optic,No,No,Month-to-Month,No,Mailed Check,85.85,1964.18,3,Yes
CUST-1604,Male,0,No,No,12,Yes,No,No,No,One Year,No,Credit Card,29.18,334.96,0,Yes
CUST-1605,Male,1,No,No,36,Yes,Fiber Optic,Yes,No,One Year,No,Bank Transfer,99.29,3558.42,0,No
CUST-1606,Male,0,Yes,No,72,Yes,No,No,No,One Year,Yes,Electronic Check,38.84,2784.78,5,No
CUST-1607,Male,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Mailed Check,62.2,4468.67,0,Yes
CUST-1608,Male,0,No,No,70,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,21.15,1498.33,2,No
CUST-1609,Female,1,No,No,41,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,60.92,2483.39,1,No
CUST-1610,Male,0,No,No,17,Yes,DSL,Yes,No,One Year,No,Mailed Check,70.0,1173.33,2,No
CUST-1611,Male,0,Yes,No,25,Yes,No,No,No,Two Year,Yes,Credit Card,40.54,1006.15,3,Yes
CUST-1612,Male,1,Yes,Yes,71,Yes,DSL,Yes,No,One Year,No,Mailed Check,81.72,5791.15,0,Yes
CUST-1613,Male,0,Yes,Yes,23,Yes,DSL,No,Yes,Two Year,No,Bank Transfer,73.79,1701.47,0,No
CUST-1614,Female,0,No,No,62,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,69.47,4316.56,0,No
CUST-1615,Female,0,Yes,No,59,Yes,DSL,No,No,One Year,No,Mailed Check,67.63,4004.49,2,No
CUST-1616,Female,0,Yes,Yes,31,No,Fiber Optic,Yes,Yes,Two Year,No,Credit Card,105.21,3241.94,3,No
CUST-1617,Male,0,Yes,No,2,Yes,No,No,No,Month-to-Month,No,Bank Transfer,26.11,61.78,4,Yes
CUST-1618,Male,0,Yes,Yes,23,Yes,Fiber Optic,No,Yes,One Year,No,Credit Card,89.26,2071.77,2,No
CUST-1619,Male,0,Yes,No,39,Yes,DSL,Yes,Yes,Two Year,No,Mailed Check,83.08,3257.28,5,No
CUST-1620,Male,0,No,No,8,Yes,No,No,No,One Year,No,Bank Transfer,28.85,211.01,5,Yes
CUST-1621,Female,1,No,No,63,Yes,No,No,No,Two Year,Yes,Credit Card,23.1,1454.8,1,No
CUST-1622,Female,0,No,No,48,Yes,DSL,Yes,No,Month-to-Month,No,Credit Card,64.05,3068.55,3,Yes
CUST-1623,Male,1,No,No,6,Yes,DSL,No,Yes,Month-to-Month,Yes,Credit Card,83.99,523.26,0,Yes
CUST-1624,Female,0,Yes,No,52,Yes,No,No,No,One Year,Yes,Electronic Check,43.94,2296.59,1,Yes
CUST-1625,Male,0,Yes,Yes,44,Yes,No,No,No,Two Year,Yes,Credit Card,32.0,1399.29,0,No
CUST-1626,Male,0,Yes,Yes,36,Yes,DSL,Yes,No,Month-to-Month,No,Electronic Check,77.53,2791.17,1,Yes
CUST-1627,Male,0,Yes,No,5,Yes,Fiber Optic,Yes,No,Month-to-Month,Yes,Electronic Check,106.61,528.26,4,Yes
CUST-1628,Male,0,No,No,62,Yes,DSL,Yes,No,Month-to-Month,No,Bank Transfer,67.01,4148.66,3,Yes
CUST-1629,Male,0,Yes,Yes,42,Yes,DSL,No,Yes,One Year,Yes,Bank Transfer,83.71,3510.36,2,Yes
CUST-1630,Male,0,Yes,No,47,Yes,DSL,No,Yes,Two Year,No,Mailed Check,74.61,3490.16,0,Yes
CUST-1631,Male,1,Yes,Yes,58,No,Fiber Optic,No,No,Two Year,No,Mailed Check,98.34,5689.87,1,Yes
CUST-1632,Female,0,No,No,47,Yes,No,No,No,Month-to-Month,No,Electronic Check,32.07,1508.24,4,Yes
CUST-1633,Male,0,Yes,No,6,No,Fiber Optic,Yes,No,One Year,Yes,Mailed Check,95.94,576.01,4,No
CUST-1634,Female,0,Yes,Yes,1,Yes,Fiber Optic,Yes,No,Two Year,No,Bank Transfer,106.31,98.16,2,No
CUST-1635,Male,0,Yes,No,6,Yes,DSL,Yes,No,Month-to-Month,Yes,Mailed Check,73.36,420.22,2,Yes
CUST-1636,Female,0,No,No,18,Yes,No,No,No,One Year,No,Electronic Check,35.65,622.12,2,Yes
CUST-1637,Female,0,Yes,Yes,49,No,DSL,Yes,No,Month-to-Month,No,Bank Transfer,65.1,3195.09,3,Yes
CUST-1638,Male,0,No,No,48,Yes,DSL,Yes,No,Month-to-Month,No,Mailed Check,80.39,3845.76,4,Yes
CUST-1639,Male,0,Yes,No,21,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Credit Card,66.13,1405.1,3,Yes
CUST-1640,Male,0,Yes,Yes,49,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Electronic Check,91.69,4510.35,4,Yes
CUST-1641,Male,0,Yes,No,11,Yes,DSL,No,Yes,One Year,No,Credit Card,63.86,684.7,5,Yes
CUST-1642,Male,1,Yes,Yes,70,Yes,No,No,No,One Year,Yes,Electronic Check,42.8,2976.96,3,Yes
CUST-1643,Female,0,Yes,No,15,Yes,Fiber Optic,Yes,Yes,One Year,No,Electronic Check,100.39,1490.58,0,No
CUST-1644,Male,0,No,No,24,Yes,Fiber Optic,No,No,One Year,Yes,Bank Transfer,107.91,2596.31,2,No
CUST-1645,Male,0,Yes,Yes,41,Yes,DSL,No,Yes,Month-to-Month,No,Bank Transfer,63.62,2601.34,1,Yes
CUST-1646,Female,0,No,No,55,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,70.47,3875.73,4,No
CUST-1647,Male,0,No,No,68,Yes,No,No,No,Two Year,Yes,Electronic Check,25.88,1739.95,0,No
CUST-1648,Female,0,Yes,Yes,45,Yes,Fiber Optic,No,No,Month-to-Month,No,Mailed Check,90.27,4051.13,5,Yes
CUST-1649,Male,0,Yes,No,48,Yes,Fiber Optic,Yes,No,Two Year,Yes,Electronic Check,88.67,4241.81,1,Yes
CUST-1650,Female,1,Yes,No,18,Yes,No,No,No,One Year,No,Credit Card,38.06,682.84,5,No
CUST-1651,Female,1,Yes,Yes,23,Yes,Fiber Optic,No,No,Two Year,No,Bank Transfer,107.98,2483.61,5,Yes
CUST-1652,Male,0,Yes,No,17,Yes,DSL,Yes,Yes,One Year,Yes,Electronic Check,80.41,1365.71,2,No
CUST-1653,Female,0,Yes,Yes,48,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,100.08,4817.7,0,Yes
CUST-1654,Male,0,Yes,Yes,2,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,66.73,152.53,4,Yes
CUST-1655,Female,1,No,No,12,No,Fiber Optic,No,No,One Year,Yes,Bank Transfer,103.8,1254.63,1,No
CUST-1656,Male,0,Yes,Yes,4,Yes,DSL,No,Yes,One Year,Yes,Mailed Check,77.06,291.39,5,Yes
CUST-1657,Male,0,Yes,Yes,65,Yes,No,No,No,Two Year,No,Credit Card,39.63,2569.51,2,No
CUST-1658,Female,1,No,No,31,Yes,No,No,No,Two Year,Yes,Mailed Check,34.17,1079.05,0,No
CUST-1659,Male,0,No,No,71,Yes,Fiber Optic,No,Yes,One Year,No,Mailed Check,108.35,7679.31,2,No
CUST-1660,Female,1,Yes,No,34,No,DSL,No,Yes,Month-to-Month,No,Electronic Check,69.09,2340.53,3,No
CUST-1661,Male,0,No,No,48,Yes,DSL,No,No,Two Year,Yes,Electronic Check,78.53,3759.23,4,Yes
